Customer_ID,Age,Gender,Marital_Status,Education_Level,Employment_Type,Annual_Income,Region,Credit_Score,Existing_Loans_Count,Dependents,Account_Balance,Loan_ID,Loan_Purpose,Loan_Amount,Loan_Term_Months,Interest_Rate,Debt_to_Income_Ratio_%,Application_Date,Approval_Date,Loan_Status,Default_Risk_Flag,Approval_Days,Loan_to_Income_Ratio,Loan_to_Income_Exposure_%,Application_Year,Application_Month,Application_Month_Name,Approval_Year,Loan_Size_Category,Credit_Score_Category,Loan_Exposure_Category
CUST9359,25,Male,Single,Bachelor,Salaried,172350,Central,799,0,2,425816,LOAN9359,Education Loan,1176567,36,12.69,682.66,2018-11-30,2018-12-04,Default,1,4,6.826614447345518,682.6614447345518,2018,11,November,2018,Very Large,Very Good,Very High
CUST9360,44,Female,Divorced,Master,Salaried,122900,West,793,0,1,401593,LOAN9360,Home Loan,439214,36,10.86,357.38,2023-05-04,2023-05-12,Default,1,8,3.5737510170870626,357.37510170870627,2023,5,May,2023,Medium,Very Good,High
CUST9361,47,Male,Divorced,High School,Self-Employed,107320,South,745,2,4,201938,LOAN9361,Home Loan,1499306,24,13.88,1397.04,2019-06-07,2019-06-18,Default,1,11,13.970424897502795,1397.0424897502794,2019,6,June,2019,Very Large,Very Good,Extreme
CUST9362,48,Female,Single,High School,Unemployed,60219,East,883,5,2,397013,LOAN9362,Business Loan,1262305,48,8.02,2096.19,2020-03-03,2020-03-06,Default,1,3,20.961905710822165,2096.1905710822166,2020,3,March,2020,Very Large,Excellent,Extreme
CUST9363,52,Female,Single,PhD,Unemployed,136391,Central,364,0,0,24774,LOAN9363,Personal Loan,842988,84,16.43,618.07,2018-06-20,2018-06-22,Default,1,2,6.18067174520313,618.067174520313,2018,6,June,2018,Large,Poor,Very High
CUST9364,36,Female,Divorced,Master,Salaried,65316,South,797,4,0,287888,LOAN9364,Home Loan,445127,48,10.1,681.5,2022-07-07,2022-07-16,Default,1,9,6.814976422316125,681.4976422316125,2022,7,July,2022,Medium,Very Good,Very High
CUST9365,52,Male,Married,PhD,Unemployed,119824,Central,427,0,0,59466,LOAN9365,Education Loan,1469124,36,12.34,1226.07,2019-10-06,2019-10-10,Default,1,4,12.26068233409,1226.068233409,2019,10,October,2019,Very Large,Poor,Extreme
CUST9366,33,Male,Single,Bachelor,Self-Employed,154947,East,579,0,0,25197,LOAN9366,Car Loan,319960,48,8.75,206.5,2020-11-26,2020-11-27,Default,1,1,2.064964149031604,206.49641490316043,2020,11,November,2020,Medium,Poor,Moderate
CUST9367,38,Female,Divorced,Master,Business,102964,South,539,0,1,179475,LOAN9367,Personal Loan,1045434,84,6.15,1015.34,2021-05-03,2021-05-17,Default,1,14,10.153393419059089,1015.3393419059089,2021,5,May,2021,Very Large,Poor,Extreme
CUST9368,45,Male,Married,PhD,Self-Employed,104009,Central,655,3,4,148691,LOAN9368,Education Loan,883238,60,17.06,849.19,2018-03-15,2018-03-24,Default,1,9,8.491938197655973,849.1938197655973,2018,3,March,2018,Large,Fair,Very High
CUST9369,23,Female,Single,Bachelor,Self-Employed,37473,North,449,2,0,383048,LOAN9369,Personal Loan,256695,60,17.2,685.01,2022-05-11,2022-05-14,Default,1,3,6.850132095108478,685.0132095108478,2022,5,May,2022,Medium,Poor,Very High
CUST9370,40,Female,Divorced,Bachelor,Salaried,20612,North,551,5,4,209893,LOAN9370,Education Loan,920596,36,17.08,4466.31,2022-07-06,2022-07-09,Default,1,3,44.66310886862022,4466.310886862022,2022,7,July,2022,Large,Poor,Extreme
CUST9371,47,Female,Divorced,Master,Unemployed,81659,East,757,3,0,470272,LOAN9371,Business Loan,130575,36,17.34,159.9,2022-05-31,2022-06-08,Default,1,8,1.5990276638215015,159.90276638215016,2022,5,May,2022,Small,Very Good,Moderate
CUST9372,36,Female,Married,Master,Business,114906,North,718,4,0,275736,LOAN9372,Car Loan,261158,120,13.3,227.28,2020-11-12,2020-11-20,Default,1,8,2.2727968948531845,227.27968948531844,2020,11,November,2020,Medium,Good,Moderate
CUST9373,57,Female,Single,PhD,Salaried,119403,North,756,0,3,251236,LOAN9373,Education Loan,1058710,12,16.8,886.67,2021-10-07,2021-10-15,Default,1,8,8.866695141663108,886.6695141663108,2021,10,October,2021,Very Large,Very Good,Very High
CUST9374,56,Female,Married,Bachelor,Unemployed,173858,North,388,2,1,99640,LOAN9374,Car Loan,496920,60,12.17,285.82,2020-10-16,2020-10-21,Default,1,5,2.858194618596786,285.8194618596786,2020,10,October,2020,Medium,Poor,Moderate
CUST9375,43,Male,Single,Master,Self-Employed,21952,Central,669,1,4,303554,LOAN9375,Home Loan,1220078,48,12.49,5557.94,2020-11-24,2020-12-05,Default,1,11,55.57935495626822,5557.935495626822,2020,11,November,2020,Very Large,Fair,Extreme
CUST9376,50,Male,Divorced,Bachelor,Business,59025,North,508,5,3,485276,LOAN9376,Home Loan,1322699,48,10.94,2240.91,2022-01-29,2022-02-10,Default,1,12,22.409131723845828,2240.9131723845826,2022,1,January,2022,Very Large,Poor,Extreme
CUST9377,46,Female,Married,High School,Unemployed,96633,Central,402,0,1,222343,LOAN9377,Home Loan,562200,84,8.33,581.79,2023-03-13,2023-03-18,Default,1,5,5.817888299028282,581.7888299028282,2023,3,March,2023,Large,Poor,Very High
CUST9378,61,Female,Married,Bachelor,Business,47224,East,697,4,0,185515,LOAN9378,Personal Loan,1054320,48,17.76,2232.59,2022-08-24,2022-08-26,Default,1,2,22.32593596476368,2232.593596476368,2022,8,August,2022,Very Large,Good,Extreme
CUST9379,58,Male,Single,Master,Self-Employed,148794,South,801,3,3,132201,LOAN9379,Car Loan,1175775,48,5.21,790.2,2020-08-26,2020-09-02,Default,1,7,7.90203234001371,790.203234001371,2020,8,August,2020,Very Large,Excellent,Very High
CUST9380,27,Male,Married,Bachelor,Self-Employed,106856,North,372,3,2,160957,LOAN9380,Business Loan,302224,48,14.9,282.83,2019-09-26,2019-09-30,Default,1,4,2.8283297147563076,282.83297147563076,2019,9,September,2019,Medium,Poor,Moderate
CUST9381,40,Male,Single,Master,Salaried,119202,North,488,0,3,409623,LOAN9381,Car Loan,1257360,36,14.44,1054.81,2022-01-08,2022-01-23,Default,1,15,10.548145165349574,1054.8145165349574,2022,1,January,2022,Very Large,Poor,Extreme
CUST9382,47,Female,Married,High School,Salaried,54848,South,811,2,0,233951,LOAN9382,Home Loan,1246099,24,16.16,2271.91,2023-05-13,2023-05-27,Default,1,14,22.71913287631272,2271.913287631272,2023,5,May,2023,Very Large,Excellent,Extreme
CUST9383,21,Male,Single,PhD,Unemployed,55491,West,426,2,2,256463,LOAN9383,Home Loan,1267040,120,15.27,2283.33,2018-04-26,2018-04-29,Default,1,3,22.833252239101835,2283.3252239101835,2018,4,April,2018,Very Large,Poor,Extreme
CUST9384,39,Female,Divorced,PhD,Salaried,146462,Central,356,1,1,483824,LOAN9384,Business Loan,1460563,36,17.99,997.23,2020-06-17,2020-06-23,Default,1,6,9.972299982247955,997.2299982247955,2020,6,June,2020,Very Large,Poor,Very High
CUST9385,31,Female,Single,Master,Salaried,25786,West,387,1,0,317834,LOAN9385,Personal Loan,143902,84,11.53,558.06,2021-10-24,2021-10-31,Default,1,7,5.580625145427751,558.0625145427751,2021,10,October,2021,Small,Poor,Very High
CUST9386,47,Male,Divorced,PhD,Self-Employed,82160,Central,334,5,3,207839,LOAN9386,Personal Loan,460149,24,16.81,560.06,2020-09-24,2020-10-03,Default,1,9,5.600645082765336,560.0645082765336,2020,9,September,2020,Medium,Poor,Very High
CUST9387,24,Female,Single,Bachelor,Self-Employed,93621,South,893,3,2,40094,LOAN9387,Education Loan,534577,12,15.91,571.0,2019-07-27,2019-08-05,Default,1,9,5.710011642687004,571.0011642687003,2019,7,July,2019,Large,Excellent,Very High
CUST9388,25,Female,Married,High School,Unemployed,157687,Central,867,1,3,75537,LOAN9388,Home Loan,904221,24,14.72,573.43,2018-12-14,2018-12-27,Default,1,13,5.734277397629481,573.4277397629481,2018,12,December,2018,Large,Excellent,Very High
CUST9389,27,Male,Divorced,Master,Unemployed,190125,North,344,5,2,387221,LOAN9389,Education Loan,1271362,60,12.11,668.7,2019-06-20,2019-06-29,Default,1,9,6.686979618671926,668.6979618671926,2019,6,June,2019,Very Large,Poor,Very High
CUST9390,34,Female,Divorced,High School,Business,65224,North,615,1,4,300223,LOAN9390,Home Loan,1324296,120,7.65,2030.38,2019-09-15,2019-09-30,Default,1,15,20.30381454679259,2030.3814546792591,2019,9,September,2019,Very Large,Fair,Extreme
CUST9391,63,Male,Divorced,Master,Self-Employed,102062,North,319,2,1,368830,LOAN9391,Home Loan,1452004,120,13.97,1422.67,2019-02-19,2019-02-28,Default,1,9,14.226685740040368,1422.6685740040368,2019,2,February,2019,Very Large,Poor,Extreme
CUST9392,34,Male,Married,High School,Self-Employed,75302,East,765,2,0,173543,LOAN9392,Home Loan,695647,84,7.61,923.81,2021-01-28,2021-02-11,Default,1,14,9.238094605720963,923.8094605720963,2021,1,January,2021,Large,Very Good,Very High
CUST9393,59,Female,Divorced,PhD,Business,56624,East,401,5,3,457175,LOAN9393,Business Loan,1385718,84,10.96,2447.23,2022-06-20,2022-07-03,Default,1,13,24.47227324102854,2447.227324102854,2022,6,June,2022,Very Large,Poor,Extreme
CUST9394,46,Female,Married,Bachelor,Self-Employed,198468,Central,605,4,1,200392,LOAN9394,Personal Loan,922325,48,17.65,464.72,2022-09-22,2022-09-30,Default,1,8,4.647222726081787,464.7222726081787,2022,9,September,2022,Large,Fair,High
CUST9395,56,Male,Married,Bachelor,Business,198848,West,343,0,4,177322,LOAN9395,Home Loan,657683,120,10.35,330.75,2021-08-24,2021-09-02,Default,1,9,3.3074660041841004,330.74660041841,2021,8,August,2021,Large,Poor,High
CUST9396,26,Male,Married,High School,Business,165959,West,736,1,3,192307,LOAN9396,Personal Loan,866148,84,6.33,521.9,2019-04-17,2019-04-25,Default,1,8,5.219048078139782,521.9048078139782,2019,4,April,2019,Large,Good,Very High
CUST9397,48,Female,Single,Bachelor,Self-Employed,72358,East,446,1,1,172665,LOAN9397,Business Loan,1227901,36,16.17,1696.98,2018-12-07,2018-12-09,Default,1,2,16.96980292434838,1696.9802924348378,2018,12,December,2018,Very Large,Poor,Extreme
CUST9398,33,Female,Married,PhD,Salaried,179769,Central,595,1,0,92961,LOAN9398,Education Loan,674250,60,11.39,375.06,2020-05-30,2020-06-05,Default,1,6,3.7506466632177964,375.0646663217796,2020,5,May,2020,Large,Fair,High
CUST9399,46,Female,Divorced,High School,Self-Employed,55169,East,804,4,4,229949,LOAN9399,Car Loan,256385,120,17.09,464.73,2022-02-27,2022-03-09,Default,1,10,4.647265674563614,464.7265674563614,2022,2,February,2022,Medium,Excellent,High
CUST9400,24,Female,Divorced,PhD,Salaried,110099,South,478,2,0,18695,LOAN9400,Car Loan,696623,84,15.56,632.72,2021-06-18,2021-06-29,Default,1,11,6.327241845974986,632.7241845974986,2021,6,June,2021,Large,Poor,Very High
CUST9401,61,Male,Divorced,Bachelor,Business,52769,South,827,5,2,116961,LOAN9401,Business Loan,956277,24,17.45,1812.19,2020-08-22,2020-09-04,Default,1,13,18.1219465974341,1812.19465974341,2020,8,August,2020,Large,Excellent,Extreme
CUST9402,28,Male,Married,PhD,Self-Employed,26289,South,727,2,0,56961,LOAN9402,Car Loan,776639,120,8.68,2954.24,2021-01-20,2021-01-29,Default,1,9,29.542356118528662,2954.2356118528664,2021,1,January,2021,Large,Good,Extreme
CUST9403,39,Male,Single,Bachelor,Business,191214,South,672,4,1,10439,LOAN9403,Education Loan,1216416,24,10.59,636.15,2022-09-07,2022-09-12,Default,1,5,6.361542564874957,636.1542564874957,2022,9,September,2022,Very Large,Good,Very High
CUST9404,42,Male,Divorced,Bachelor,Self-Employed,163227,South,373,3,4,461464,LOAN9404,Education Loan,1443487,60,6.92,884.34,2019-08-29,2019-09-04,Default,1,6,8.843432765412585,884.3432765412584,2019,8,August,2019,Very Large,Poor,Very High
CUST9405,58,Male,Single,High School,Salaried,51969,West,360,5,4,201716,LOAN9405,Personal Loan,658102,84,14.49,1266.34,2018-03-11,2018-03-23,Default,1,12,12.66335700128923,1266.335700128923,2018,3,March,2018,Large,Poor,Extreme
CUST9406,41,Male,Married,High School,Salaried,194189,North,584,0,2,122587,LOAN9406,Car Loan,91938,120,9.32,47.34,2022-06-29,2022-07-03,Default,1,4,0.4734459727378997,47.344597273789965,2022,6,June,2022,Small,Fair,Low
CUST9407,35,Female,Single,PhD,Salaried,66951,East,481,5,1,397304,LOAN9407,Home Loan,53118,36,12.26,79.34,2018-12-04,2018-12-06,Default,1,2,0.7933862078236322,79.33862078236322,2018,12,December,2018,Small,Poor,Low
CUST9408,29,Female,Divorced,High School,Salaried,129310,West,477,3,0,310803,LOAN9408,Business Loan,989916,24,6.94,765.54,2020-01-29,2020-02-11,Default,1,13,7.655370814322172,765.5370814322172,2020,1,January,2020,Large,Poor,Very High
CUST9409,33,Male,Divorced,Master,Self-Employed,190533,North,662,0,0,380381,LOAN9409,Car Loan,133354,84,10.46,69.99,2021-08-31,2021-09-03,Default,1,3,0.6998997548981016,69.98997548981016,2021,8,August,2021,Small,Fair,Low
CUST9410,35,Male,Married,High School,Salaried,93557,South,626,3,1,75837,LOAN9410,Home Loan,1082146,24,6.29,1156.67,2018-07-04,2018-07-18,Default,1,14,11.566702651859295,1156.6702651859296,2018,7,July,2018,Very Large,Fair,Extreme
CUST9411,41,Female,Single,Master,Business,157106,North,805,2,0,76393,LOAN9411,Education Loan,393247,12,7.26,250.31,2022-04-01,2022-04-14,Default,1,13,2.503067992310924,250.30679923109238,2022,4,April,2022,Medium,Excellent,Moderate
CUST9412,55,Male,Married,Master,Business,64287,East,449,2,4,262218,LOAN9412,Business Loan,674887,24,15.55,1049.8,2018-09-12,2018-09-19,Default,1,7,10.498032261576991,1049.803226157699,2018,9,September,2018,Large,Poor,Extreme
CUST9413,38,Male,Divorced,Bachelor,Business,56509,North,765,0,0,482882,LOAN9413,Car Loan,953842,60,15.86,1687.95,2021-05-30,2021-06-01,Default,1,2,16.879470526818736,1687.9470526818736,2021,5,May,2021,Large,Very Good,Extreme
CUST9414,33,Female,Divorced,Bachelor,Salaried,61917,North,426,3,2,404184,LOAN9414,Car Loan,265337,48,13.28,428.54,2019-02-02,2019-02-03,Default,1,1,4.285365893050374,428.53658930503735,2019,2,February,2019,Medium,Poor,High
CUST9415,64,Female,Single,Bachelor,Unemployed,106270,South,339,2,4,162392,LOAN9415,Education Loan,170084,36,6.83,160.05,2019-03-18,2019-03-31,Default,1,13,1.6004893196574763,160.04893196574764,2019,3,March,2019,Small,Poor,Moderate
CUST9416,47,Female,Married,PhD,Self-Employed,83159,East,438,2,1,156038,LOAN9416,Personal Loan,477644,24,7.02,574.37,2021-04-20,2021-05-02,Default,1,12,5.743743912264457,574.3743912264457,2021,4,April,2021,Medium,Poor,Very High
CUST9417,46,Male,Divorced,PhD,Business,92260,South,425,1,2,177112,LOAN9417,Personal Loan,348967,48,7.17,378.24,2018-10-31,2018-11-04,Default,1,4,3.7824300888792544,378.24300888792544,2018,10,October,2018,Medium,Poor,High
CUST9418,28,Female,Married,PhD,Self-Employed,109002,East,567,3,2,129746,LOAN9418,Personal Loan,1325370,48,8.64,1215.91,2019-10-01,2019-10-13,Default,1,12,12.159134694776242,1215.9134694776242,2019,10,October,2019,Very Large,Poor,Extreme
CUST9419,51,Female,Single,PhD,Self-Employed,116474,South,862,5,1,174120,LOAN9419,Car Loan,588406,48,15.97,505.18,2019-04-18,2019-04-24,Default,1,6,5.0518227243848415,505.1822724384841,2019,4,April,2019,Large,Excellent,Very High
CUST9420,53,Male,Married,High School,Unemployed,95899,West,364,4,1,492269,LOAN9420,Car Loan,832762,60,15.6,868.37,2020-01-07,2020-01-20,Default,1,13,8.683740184986288,868.3740184986287,2020,1,January,2020,Large,Poor,Very High
CUST9421,53,Male,Married,Bachelor,Self-Employed,119955,East,821,1,4,406223,LOAN9421,Business Loan,762398,60,13.58,635.57,2022-05-20,2022-05-24,Default,1,4,6.355700054186987,635.5700054186987,2022,5,May,2022,Large,Excellent,Very High
CUST9422,29,Female,Married,PhD,Self-Employed,23889,North,379,4,1,105548,LOAN9422,Personal Loan,351393,84,8.45,1470.94,2018-03-28,2018-04-05,Default,1,8,14.709406002762778,1470.9406002762778,2018,3,March,2018,Medium,Poor,Extreme
CUST9423,21,Male,Married,Master,Self-Employed,47135,West,758,3,1,121121,LOAN9423,Home Loan,515266,24,8.18,1093.17,2019-09-23,2019-10-05,Default,1,12,10.931706799618118,1093.1706799618119,2019,9,September,2019,Large,Very Good,Extreme
CUST9424,25,Male,Married,High School,Salaried,138944,Central,750,3,4,398786,LOAN9424,Personal Loan,1408111,60,15.5,1013.44,2020-10-10,2020-10-12,Default,1,2,10.13437787885767,1013.437787885767,2020,10,October,2020,Very Large,Very Good,Extreme
CUST9425,60,Female,Single,High School,Unemployed,110765,South,590,0,2,303926,LOAN9425,Business Loan,389728,48,5.31,351.85,2018-10-08,2018-10-13,Default,1,5,3.5185121653952063,351.85121653952064,2018,10,October,2018,Medium,Fair,High
CUST9426,59,Female,Married,PhD,Salaried,82261,South,867,0,1,385559,LOAN9426,Education Loan,536289,24,5.58,651.94,2023-02-28,2023-03-11,Default,1,11,6.519359113066946,651.9359113066946,2023,2,February,2023,Large,Excellent,Very High
CUST9427,60,Male,Single,Bachelor,Business,99277,West,427,0,3,415572,LOAN9427,Personal Loan,251526,120,17.75,253.36,2019-06-29,2019-07-11,Default,1,12,2.53357776725727,253.35777672572698,2019,6,June,2019,Medium,Poor,Moderate
CUST9428,54,Male,Single,Master,Salaried,77725,Central,565,2,3,276447,LOAN9428,Home Loan,1094129,48,9.33,1407.69,2023-04-28,2023-05-12,Default,1,14,14.076925056288195,1407.6925056288194,2023,4,April,2023,Very Large,Poor,Extreme
CUST9429,56,Male,Single,Master,Unemployed,126520,Central,639,3,0,278120,LOAN9429,Personal Loan,612307,120,16.82,483.96,2019-07-23,2019-07-24,Default,1,1,4.83960638634208,483.960638634208,2019,7,July,2019,Large,Fair,High
CUST9430,49,Male,Divorced,PhD,Self-Employed,68558,Central,770,4,3,297258,LOAN9430,Business Loan,640752,84,7.29,934.61,2022-10-03,2022-10-14,Default,1,11,9.346130283847254,934.6130283847253,2022,10,October,2022,Large,Very Good,Very High
CUST9431,25,Male,Single,Master,Unemployed,195943,West,580,3,4,481116,LOAN9431,Home Loan,529033,12,8.4,269.99,2022-06-05,2022-06-12,Default,1,7,2.699933143822438,269.9933143822438,2022,6,June,2022,Large,Fair,Moderate
CUST9432,35,Female,Single,Bachelor,Salaried,128917,North,379,5,2,317306,LOAN9432,Business Loan,1319405,48,10.13,1023.45,2018-04-22,2018-04-29,Default,1,7,10.234530744587603,1023.4530744587604,2018,4,April,2018,Very Large,Poor,Extreme
CUST9433,32,Male,Divorced,Bachelor,Unemployed,198569,North,539,0,0,158464,LOAN9433,Car Loan,133893,12,9.82,67.43,2019-12-29,2020-01-06,Default,1,8,0.6742895416706536,67.42895416706536,2019,12,December,2020,Small,Poor,Low
CUST9434,35,Male,Married,Bachelor,Unemployed,98048,South,712,4,0,119159,LOAN9434,Personal Loan,1106619,48,15.33,1128.65,2022-01-02,2022-01-12,Default,1,10,11.286502529373369,1128.650252937337,2022,1,January,2022,Very Large,Good,Extreme
CUST9435,57,Female,Divorced,Bachelor,Unemployed,126345,North,537,3,0,318991,LOAN9435,Education Loan,1400599,84,10.94,1108.55,2018-08-16,2018-08-25,Default,1,9,11.085511892041632,1108.5511892041632,2018,8,August,2018,Very Large,Poor,Extreme
CUST9436,63,Male,Single,Master,Business,79049,East,774,5,0,314375,LOAN9436,Business Loan,244560,60,16.67,309.38,2022-02-25,2022-03-03,Default,1,6,3.093777277384913,309.37772773849133,2022,2,February,2022,Small,Very Good,High
CUST9437,45,Female,Single,PhD,Salaried,93823,West,733,4,2,6109,LOAN9437,Car Loan,587787,48,5.55,626.48,2018-06-02,2018-06-07,Default,1,5,6.264849770312184,626.4849770312184,2018,6,June,2018,Large,Good,Very High
CUST9438,46,Male,Married,Master,Unemployed,66413,East,446,5,3,260848,LOAN9438,Home Loan,289425,36,10.86,435.8,2021-05-12,2021-05-27,Default,1,15,4.357957026485779,435.7957026485779,2021,5,May,2021,Medium,Poor,High
CUST9439,32,Female,Single,Master,Self-Employed,172388,West,788,3,1,37558,LOAN9439,Business Loan,1248562,24,5.26,724.27,2019-12-02,2019-12-07,Default,1,5,7.24274311436991,724.274311436991,2019,12,December,2019,Very Large,Very Good,Very High
CUST9440,52,Male,Divorced,PhD,Business,43913,East,586,3,4,129311,LOAN9440,Business Loan,1486771,12,11.08,3385.72,2019-02-28,2019-03-08,Default,1,8,33.85719490811377,3385.719490811377,2019,2,February,2019,Very Large,Fair,Extreme
CUST9441,48,Male,Divorced,PhD,Salaried,49705,North,388,0,2,6862,LOAN9441,Business Loan,1427776,12,5.74,2872.5,2020-01-24,2020-01-25,Default,1,1,28.724997485162458,2872.4997485162457,2020,1,January,2020,Very Large,Poor,Extreme
CUST9442,26,Female,Married,High School,Business,92436,South,479,1,1,211951,LOAN9442,Car Loan,1131179,24,9.75,1223.74,2020-08-08,2020-08-23,Default,1,15,12.237429140161842,1223.7429140161842,2020,8,August,2020,Very Large,Poor,Extreme
CUST9443,53,Female,Single,Bachelor,Salaried,174356,Central,823,4,4,165587,LOAN9443,Personal Loan,1435991,12,6.8,823.6,2023-04-07,2023-04-12,Default,1,5,8.235971231273945,823.5971231273945,2023,4,April,2023,Very Large,Excellent,Very High
CUST9444,59,Female,Divorced,High School,Business,166487,North,651,5,3,134780,LOAN9444,Personal Loan,249566,12,5.8,149.9,2021-05-23,2021-05-24,Default,1,1,1.4990119348657853,149.90119348657853,2021,5,May,2021,Small,Fair,Moderate
CUST9445,57,Female,Single,Master,Self-Employed,44442,East,416,3,3,64391,LOAN9445,Education Loan,1171546,12,5.82,2636.12,2021-08-04,2021-08-18,Default,1,14,26.361234867917734,2636.1234867917733,2021,8,August,2021,Very Large,Poor,Extreme
CUST9446,63,Male,Single,PhD,Unemployed,59842,South,746,1,1,53289,LOAN9446,Business Loan,383393,36,16.79,640.68,2019-05-01,2019-05-15,Default,1,14,6.406754453393938,640.6754453393938,2019,5,May,2019,Medium,Very Good,Very High
CUST9447,29,Female,Divorced,Master,Unemployed,174599,West,354,4,1,437877,LOAN9447,Education Loan,846796,36,17.34,484.99,2018-11-20,2018-12-01,Default,1,11,4.849947594201571,484.9947594201571,2018,11,November,2018,Large,Poor,High
CUST9448,45,Male,Single,PhD,Unemployed,177180,South,631,2,2,344714,LOAN9448,Car Loan,581602,24,6.53,328.25,2022-01-02,2022-01-08,Default,1,6,3.282548820408624,328.2548820408624,2022,1,January,2022,Large,Fair,High
CUST9449,63,Female,Divorced,High School,Unemployed,125507,West,556,1,0,357982,LOAN9449,Car Loan,388055,60,15.94,309.19,2018-07-31,2018-08-10,Default,1,10,3.091899256615169,309.1899256615169,2018,7,July,2018,Medium,Poor,High
CUST9450,51,Female,Married,Bachelor,Salaried,17456,Central,578,3,0,379298,LOAN9450,Home Loan,328784,24,6.9,1883.5,2019-02-14,2019-02-26,Default,1,12,18.835013748854262,1883.5013748854262,2019,2,February,2019,Medium,Poor,Extreme
CUST9451,22,Male,Single,High School,Salaried,76555,Central,693,2,0,369228,LOAN9451,Personal Loan,1347580,84,7.99,1760.28,2019-02-19,2019-03-04,Default,1,13,17.60276925086539,1760.276925086539,2019,2,February,2019,Very Large,Good,Extreme
CUST9452,44,Female,Divorced,Master,Unemployed,48703,West,372,4,4,443673,LOAN9452,Car Loan,965389,60,7.74,1982.2,2019-08-26,2019-08-27,Default,1,1,19.82196168613843,1982.196168613843,2019,8,August,2019,Large,Poor,Extreme
CUST9453,40,Female,Married,PhD,Business,184441,East,655,3,1,114765,LOAN9453,Education Loan,139913,12,14.56,75.86,2019-01-31,2019-02-12,Default,1,12,0.7585786240586421,75.85786240586421,2019,1,January,2019,Small,Fair,Low
CUST9454,26,Male,Married,Bachelor,Self-Employed,65350,Central,788,1,0,154523,LOAN9454,Business Loan,782662,36,16.19,1197.65,2020-01-18,2020-01-19,Default,1,1,11.976465187452181,1197.6465187452181,2020,1,January,2020,Large,Very Good,Extreme
CUST9455,22,Female,Divorced,PhD,Business,109112,Central,735,0,4,437130,LOAN9455,Personal Loan,1414588,12,15.61,1296.46,2022-02-10,2022-02-12,Default,1,2,12.964550186963853,1296.4550186963854,2022,2,February,2022,Very Large,Good,Extreme
CUST9456,56,Female,Single,Master,Self-Employed,82709,Central,784,2,2,252585,LOAN9456,Business Loan,862767,60,11.31,1043.14,2022-08-23,2022-09-04,Default,1,12,10.431355717032003,1043.1355717032004,2022,8,August,2022,Large,Very Good,Extreme
CUST9457,48,Male,Divorced,High School,Business,15168,South,314,5,3,303367,LOAN9457,Education Loan,67915,24,16.82,447.75,2022-10-11,2022-10-25,Default,1,14,4.477518459915612,447.7518459915612,2022,10,October,2022,Small,Poor,High
CUST9458,45,Male,Single,High School,Salaried,190810,South,539,2,2,157179,LOAN9458,Car Loan,288855,12,14.36,151.38,2020-12-03,2020-12-06,Default,1,3,1.5138357528431423,151.38357528431422,2020,12,December,2020,Medium,Poor,Moderate
CUST9459,25,Female,Married,Bachelor,Salaried,30622,Central,740,5,2,175847,LOAN9459,Home Loan,924045,12,7.65,3017.59,2019-01-16,2019-01-24,Default,1,8,30.175853961204364,3017.5853961204366,2019,1,January,2019,Large,Very Good,Extreme
CUST9460,45,Male,Single,High School,Business,158443,West,733,2,3,361042,LOAN9460,Home Loan,1331500,24,5.75,840.37,2020-07-11,2020-07-24,Default,1,13,8.403653048730458,840.3653048730458,2020,7,July,2020,Very Large,Good,Very High
CUST9461,24,Male,Single,Bachelor,Unemployed,62456,East,382,5,4,459057,LOAN9461,Car Loan,1178990,84,14.74,1887.71,2022-05-19,2022-05-20,Default,1,1,18.877129499167413,1887.7129499167413,2022,5,May,2022,Very Large,Poor,Extreme
CUST9462,47,Male,Divorced,Master,Unemployed,130736,West,598,5,3,127928,LOAN9462,Car Loan,1359871,12,5.3,1040.17,2018-07-09,2018-07-13,Default,1,4,10.401656773956676,1040.1656773956677,2018,7,July,2018,Very Large,Fair,Extreme
CUST9463,54,Female,Divorced,PhD,Salaried,180642,West,770,4,3,56511,LOAN9463,Car Loan,785682,84,7.17,434.94,2018-06-09,2018-06-22,Default,1,13,4.349387185704321,434.9387185704321,2018,6,June,2018,Large,Very Good,High
CUST9464,39,Female,Single,Bachelor,Self-Employed,193218,North,386,3,1,472207,LOAN9464,Car Loan,329149,36,15.63,170.35,2020-04-10,2020-04-22,Default,1,12,1.7035110600461654,170.35110600461653,2020,4,April,2020,Medium,Poor,Moderate
CUST9465,36,Male,Married,High School,Unemployed,134531,West,847,4,1,393200,LOAN9465,Business Loan,224694,120,13.68,167.02,2022-01-29,2022-02-13,Default,1,15,1.6702024068801986,167.02024068801987,2022,1,January,2022,Small,Excellent,Moderate
CUST9466,44,Male,Single,PhD,Unemployed,88567,Central,595,1,1,157739,LOAN9466,Education Loan,369972,84,15.45,417.73,2021-08-08,2021-08-15,Default,1,7,4.177312091411022,417.7312091411022,2021,8,August,2021,Medium,Fair,High
CUST9467,45,Male,Married,Bachelor,Salaried,122667,East,599,5,1,323841,LOAN9467,Education Loan,597403,24,9.49,487.01,2020-09-18,2020-09-28,Default,1,10,4.870119918152397,487.01199181523964,2020,9,September,2020,Large,Fair,High
CUST9468,24,Female,Married,PhD,Salaried,192297,North,693,4,3,81368,LOAN9468,Car Loan,278375,36,7.97,144.76,2020-01-25,2020-02-04,Default,1,10,1.447630488255147,144.7630488255147,2020,1,January,2020,Medium,Good,Moderate
